YEAR,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Aust,condition,updated
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
1991,5.2,18.8,42.9,8.1,8.1,3.2,11.3,14.2,13.3,038,"11 June, 2020"
1992,6.4,15.1,97.3,15.8,7.1,2.8,7.6,4.2,12.0,038,"11 June, 2020"
1993,5.7,9.7,62.9,29.2,7.8,0.6,4.1,2.8,11.1,038,"11 June, 2020"
1994,4.6,9.6,41.2,24.6,3.6,2.1,3.4,13.7,10.7,038,"11 June, 2020"
1995,5.2,10.0,28.4,13.5,2.5,1.9,5.8,9.6,8.8,038,"11 June, 2020"
1996,19.7,15.5,39.6,12.0,2.7,1.9,9.5,6.3,11.4,038,"11 June, 2020"
1997,16.7,22.8,50.1,26.9,6.2,0.6,7.7,6.5,16.5,038,"11 June, 2020"
1998,17.0,14.7,23.3,30.4,6.5,1.7,3.3,8.0,13.2,038,"11 June, 2020"
1999,2.5,6.4,45.4,10.4,8.1,1.1,5.6,15.8,8.2,038,"11 June, 2020"
2000,1.6,3.1,22.6,3.8,3.6,0.6,4.1,9.5,4.3,038,"11 June, 2020"
2001,4.4,3.0,18.8,3.4,1.3,0.8,2.2,2.1,2.8,038,"11 June, 2020"
2002,1.2,2.3,23.2,1.8,1.1,0.8,1.4,1.9,2.0,038,"11 June, 2020"
2003,1.5,1.9,21.3,1.3,0.9,2.9,1.9,4.9,2.2,038,"11 June, 2020"
2004,0.3,2.1,6.9,0.7,0.7,0.2,1.4,2.9,1.6,038,"11 June, 2020"
2005,0.9,1.2,31.6,1.3,0.6,0.4,1.2,2.7,1.6,038,"11 June, 2020"
2006,0.3,1.4,14.4,0.8,0.5,0.8,0.9,3.2,1.4,038,"11 June, 2020"
2007,0.6,1.0,2.3,0.7,0.4,0.6,0.7,1.0,0.8,038,"11 June, 2020"
2008,1.4,1.0,1.4,1.7,1.2,0.2,1.6,1.0,1.3,038,"11 June, 2020"
2009,1.7,1.4,0.4,1.3,3.7,1.0,5.6,1.6,2.6,038,"11 June, 2020"
2010,1.4,1.2,1.3,0.9,0.2,0.8,1.8,1.4,1.2,038,"11 June, 2020"
2011,0.8,0.8,1.3,0.6,0.4,0.8,0.6,0.5,0.6,038,"11 June, 2020"
2012,0.3,0.6,1.3,0.7,0.4,0.4,1.1,0.6,0.7,038,"11 June, 2020"
2013,1.0,0.8,0.0,1.0,0.7,0.0,0.9,0.6,0.8,038,"11 June, 2020"
2014,1.3,1.1,0.8,0.9,0.4,0.2,1.2,0.8,1.0,038,"11 June, 2020"
2015,0.8,0.9,2.0,0.7,0.6,0.2,0.5,1.0,0.8,038,"11 June, 2020"
2016,0.5,0.6,0.0,0.6,0.4,0.0,0.7,0.7,0.6,038,"11 June, 2020"
2017,0.5,0.9,0.0,0.5,1.3,0.0,1.3,0.5,0.9,038,"11 June, 2020"
2018,0.5,1.1,0.8,0.9,1.2,0.6,4.1,0.5,1.7,038,"11 June, 2020"
2019,1.0,0.8,1.6,0.5,0.8,0.6,1.7,0.9,1.0,038,"11 June, 2020"
2020,0.0,0.2,0.0,0.3,0.2,0.0,0.6,0.2,0.3,038,"11 June, 2020"
1993,NN,1.6,22.7,0.3,0.0,0.0,2.1,NN,1.5,039,"11 June, 2020"
1994,NN,1.2,14.9,1.7,0.0,0.0,2.5,NN,1.7,039,"11 June, 2020"
1995,3.3,1.0,7.2,2.2,0.0,1.5,2.2,NN,1.6,039,"11 June, 2020"
1996,1.3,0.7,2.7,1.1,1.4,1.5,2.3,0.8,1.3,039,"11 June, 2020"
1997,0.3,0.8,10.5,1.2,1.3,0.2,2.7,1.4,1.5,039,"11 June, 2020"
1998,0.3,0.9,8.8,1.4,1.2,1.1,1.8,1.8,1.4,039,"11 June, 2020"
1999,1.0,1.1,9.7,1.5,1.3,0.8,2.0,2.2,1.6,039,"11 June, 2020"
2000,0.9,1.5,3.0,1.5,2.0,3.8,2.7,3.9,2.1,039,"11 June, 2020"
2001,0.6,1.4,1.5,1.4,1.5,4.4,3.9,1.8,2.1,039,"11 June, 2020"
2002,0.3,1.3,5.9,1.7,0.7,4.0,3.9,1.8,2.1,039,"11 June, 2020"
2003,0.0,1.1,7.4,1.2,0.7,2.1,3.1,2.3,1.8,039,"11 June, 2020"
2004,1.5,0.8,3.9,1.4,0.5,3.3,2.3,1.4,1.4,039,"11 June, 2020"
2005,0.9,0.8,2.4,1.6,0.6,0.6,1.6,1.7,1.2,039,"11 June, 2020"
2006,2.1,0.7,5.3,1.4,0.5,1.8,2.1,2.5,1.4,039,"11 June, 2020"
2007,3.8,0.8,4.7,1.6,0.8,2.2,1.6,2.0,1.4,039,"11 June, 2020"
2008,0.3,0.6,3.6,1.2,0.7,3.0,1.7,2.2,1.3,039,"11 June, 2020"
2009,1.4,0.5,1.8,1.1,0.6,2.8,1.7,1.7,1.1,039,"11 June, 2020"
2010,0.8,0.5,1.7,1.4,1.3,1.2,1.3,1.4,1.0,039,"11 June, 2020"
2011,0.5,0.4,1.7,1.0,0.6,2.7,1.2,0.8,0.9,039,"11 June, 2020"
2012,0.5,0.4,2.1,1.1,1.1,2.0,1.0,1.0,0.9,039,"11 June, 2020"
2013,1.0,0.4,2.5,1.0,0.5,0.6,0.6,1.6,0.8,039,"11 June, 2020"
2014,0.5,0.4,1.2,1.3,0.4,1.0,0.9,1.0,0.8,039,"11 June, 2020"
2015,0.0,0.4,0.8,1.0,0.4,0.2,0.5,1.1,0.6,039,"11 June, 2020"
2016,0.7,0.2,0.8,1.2,0.4,0.4,1.0,1.0,0.7,039,"11 June, 2020"
2017,0.2,0.1,2.8,1.0,0.7,1.0,0.6,0.8,0.6,039,"11 June, 2020"
2018,0.2,0.3,2.0,0.6,0.2,0.6,0.7,1.0,0.5,039,"11 June, 2020"
2019,0.0,0.2,1.2,1.2,0.3,1.1,0.7,0.9,0.6,039,"11 June, 2020"
2020,0.0,0.1,0.4,0.5,0.1,0.4,0.1,0.2,0.2,039,"11 June, 2020"
1991,9.3,14.7,NN,49.8,0.0,10.7,34.9,30.3,26.0,052,"11 June, 2020"
1992,23.1,47.5,NN,40.2,0.0,10.0,42.5,17.8,36.7,052,"11 June, 2020"
1993,33.7,55.8,NN,39.5,0.1,5.9,47.1,18.2,40.7,052,"11 June, 2020"
1994,39.7,59.7,NN,30.9,0.0,7.6,39.4,24.1,39.2,052,"11 June, 2020"
1995,29.1,62.8,NN,26.5,0.1,11.2,39.9,24.4,39.6,052,"11 June, 2020"
1996,31.0,60.0,NN,27.4,23.4,7.1,42.6,17.1,40.6,052,"11 June, 2020"
1997,35.7,47.6,NN,24.6,23.0,4.6,37.9,15.7,34.5,052,"11 June, 2020"
1998,26.3,45.0,NN,24.6,18.4,5.9,40.2,13.0,33.4,052,"11 June, 2020"
1999,20.7,49.5,NN,22.8,18.6,5.5,36.5,21.8,34.5,052,"11 June, 2020"
2000,15.1,54.8,NN,24.1,20.0,7.4,35.8,39.6,38.2,052,"11 June, 2020"
2001,16.8,61.8,NN,20.6,23.1,4.0,36.6,31.0,39.5,052,"11 June, 2020"
2002,25.3,49.0,NN,19.3,17.6,6.3,35.9,18.6,33.2,052,"11 June, 2020"
2003,17.4,38.3,NN,19.2,15.2,11.1,32.2,19.7,28.4,052,"11 June, 2020"
2004,15.2,40.6,NN,18.9,18.5,8.5,29.6,19.2,28.6,052,"11 June, 2020"
2005,26.6,38.0,97.1,21.9,21.5,10.1,32.5,18.3,30.0,052,"11 June, 2020"
2006,20.9,34.9,111.9,21.8,20.0,8.8,30.6,25.6,29.1,052,"11 June, 2020"
2007,16.3,36.4,109.9,22.7,32.0,6.5,35.5,26.4,31.9,052,"11 June, 2020"
2008,16.6,31.6,84.1,18.5,27.0,10.4,34.5,31.1,29.1,052,"11 June, 2020"
2009,29.0,38.5,69.5,21.3,28.0,13.9,34.4,29.3,31.9,052,"11 June, 2020"
2010,25.4,35.2,68.3,22.0,25.6,9.6,33.0,32.3,30.6,052,"11 June, 2020"
2011,25.0,33.8,64.0,17.2,25.4,7.2,32.9,26.5,28.4,052,"11 June, 2020"
2012,27.9,31.1,81.0,16.2,23.2,11.9,31.9,33.0,27.9,052,"11 June, 2020"
2013,28.2,33.1,134.5,17.6,19.3,10.7,31.4,37.5,29.5,052,"11 June, 2020"
2014,24.4,32.8,61.8,18.8,21.6,10.7,29.2,24.3,27.1,052,"11 June, 2020"
2015,21.0,30.3,65.0,20.7,19.7,7.8,29.4,21.5,26.2,052,"11 June, 2020"
2016,21.8,30.1,43.6,20.6,18.2,7.3,28.6,25.0,26.0,052,"11 June, 2020"
2017,20.6,29.0,38.0,17.5,16.8,7.3,27.5,20.1,24.0,052,"11 June, 2020"
2018,20.0,29.9,32.3,16.6,15.9,7.6,26.7,18.1,23.6,052,"11 June, 2020"
2019,20.7,27.4,30.7,17.7,17.1,11.4,25.8,16.6,22.8,052,"11 June, 2020"
2020,7.6,11.0,12.5,6.9,5.1,4.4,9.1,7.7,8.7,052,"11 June, 2020"
1993,0.0,0.0,0.0,NN,0.0,0.0,0.0,NN,0.0,040,"11 June, 2020"
1994,0.0,0.0,0.0,NN,0.0,0.0,0.0,NN,0.0,040,"11 June, 2020"
1995,3.6,0.5,NN,NN,2.4,0.6,0.2,NN,0.7,040,"11 June, 2020"
1996,3.2,0.3,NN,NN,2.5,0.8,0.1,NN,0.6,040,"11 June, 2020"
1997,2.6,0.3,NN,NN,3.5,0.2,0.5,NN,0.8,040,"11 June, 2020"
1998,3.9,1.7,NN,NN,4.7,3.8,1.0,NN,1.9,040,"11 June, 2020"
1999,7.6,1.6,NN,NN,5.9,3.6,2.3,NN,2.5,040,"11 June, 2020"
2000,6.0,3.3,NN,NN,6.2,6.3,1.4,NN,3.1,040,"11 June, 2020"
2001,5.9,4.1,NN,NN,6.1,3.8,2.2,NN,3.7,040,"11 June, 2020"
2002,2.5,2.2,NN,NN,3.0,3.2,1.9,NN,2.2,040,"11 June, 2020"
2003,4.0,1.8,NN,NN,5.1,2.7,2.4,NN,2.4,040,"11 June, 2020"
2004,2.1,0.8,NN,NN,4.2,5.4,3.3,NN,2.3,040,"11 June, 2020"
2005,4.5,0.7,NN,NN,3.4,5.8,2.8,5.2,2.4,040,"11 June, 2020"
2006,5.1,0.8,NN,NN,3.5,2.0,3.9,4.8,2.7,040,"11 June, 2020"
2007,2.9,0.9,1.9,NN,3.1,4.1,2.9,3.8,2.2,040,"11 June, 2020"
2008,1.7,0.4,2.7,NN,2.7,4.2,3.1,4.6,2.1,040,"11 June, 2020"
2009,2.3,0.6,2.2,NN,2.1,4.4,3.6,4.2,2.3,040,"11 June, 2020"
2010,3.3,0.5,0.0,NN,1.7,4.5,3.9,3.3,2.2,040,"11 June, 2020"
2011,2.7,0.7,1.3,4.7,2.0,5.3,3.0,5.1,2.8,040,"11 June, 2020"
2012,4.0,0.7,0.0,5.1,4.7,4.5,3.1,5.3,3.1,040,"11 June, 2020"
2013,4.2,0.5,0.4,5.9,3.7,3.5,2.3,4.9,2.9,040,"11 June, 2020"
2014,2.8,0.4,0.8,5.6,2.7,2.7,3.0,6.4,3.0,040,"11 June, 2020"
2015,3.5,0.4,1.6,7.7,2.6,5.0,2.5,7.2,3.4,040,"11 June, 2020"
2016,4.0,0.3,1.2,7.7,2.6,4.3,2.3,4.7,3.1,040,"11 June, 2020"
2017,2.7,0.5,2.0,6.4,1.9,4.4,1.1,5.0,2.5,040,"11 June, 2020"
2018,1.7,0.4,0.0,6.6,2.5,3.0,0.9,4.9,2.5,040,"11 June, 2020"
2019,2.6,0.4,1.2,10.9,1.7,1.9,0.7,4.6,3.1,040,"11 June, 2020"
2020,1.2,0.1,0.0,4.3,0.5,0.4,0.0,1.6,1.1,040,"11 June, 2020"
1995,106.3,107.4,167.6,85.7,159.8,52.5,95.0,63.1,99.6,053,"11 June, 2020"
1996,85.9,108.6,116.0,83.6,134.6,52.8,95.5,59.0,96.3,053,"11 June, 2020"
1997,99.8,103.8,155.5,84.0,92.3,42.1,115.8,57.4,96.6,053,"11 June, 2020"
1998,91.8,106.7,120.8,84.4,85.6,54.1,77.3,63.9,88.0,053,"11 June, 2020"
1999,88.2,115.6,98.0,87.0,86.5,59.0,106.1,54.8,97.6,053,"11 June, 2020"
2000,66.8,106.9,94.9,94.3,76.9,63.4,96.4,80.7,95.1,053,"11 June, 2020"
2001,65.6,96.2,106.1,85.8,68.2,65.2,87.3,61.4,85.3,053,"11 June, 2020"
2002,69.3,84.9,98.9,76.1,55.7,67.9,70.3,50.8,73.5,053,"11 June, 2020"
2003,73.3,66.0,108.6,68.7,53.1,67.7,63.7,53.6,64.4,053,"11 June, 2020"
2004,63.2,62.2,127.3,67.9,49.9,57.3,56.1,51.1,60.3,053,"11 June, 2020"
2005,47.7,56.7,123.8,67.4,47.4,43.0,54.0,46.4,56.6,053,"11 June, 2020"
2006,52.2,56.9,123.9,69.4,46.2,53.1,48.7,48.1,56.1,053,"11 June, 2020"
2007,55.2,53.2,104.8,64.8,44.4,50.7,48.2,53.4,54.1,053,"11 June, 2020"
2008,55.7,46.5,92.3,60.8,39.7,65.0,41.6,57.2,49.8,053,"11 June, 2020"
2009,43.7,48.9,72.1,60.1,35.0,51.4,40.7,45.9,48.0,053,"11 June, 2020"
2010,58.3,49.0,73.5,59.2,35.4,47.8,40.0,42.6,47.5,053,"11 June, 2020"
2011,48.4,43.3,87.8,48.1,34.8,39.5,35.5,40.7,41.9,053,"11 June, 2020"
2012,34.5,42.0,81.0,45.9,30.1,46.7,34.7,41.1,40.4,053,"11 June, 2020"
2013,43.6,44.9,105.5,46.4,32.7,41.2,35.0,46.1,42.5,053,"11 June, 2020"
2014,41.9,43.8,73.3,48.2,30.8,42.1,33.7,38.7,40.9,053,"11 June, 2020"
2015,44.2,43.3,80.1,45.0,28.6,46.0,34.3,37.4,40.1,053,"11 June, 2020"
2016,41.7,65.3,77.7,49.3,29.1,45.4,37.2,43.3,49.3,053,"11 June, 2020"
2017,30.8,50.7,59.0,41.5,26.9,39.8,29.7,41.7,40.4,053,"11 June, 2020"
2018,31.6,45.9,59.4,36.4,22.3,32.9,28.8,34.0,36.3,053,"11 June, 2020"
2019,27.3,41.6,52.5,36.6,17.7,30.5,25.9,33.5,33.7,053,"11 June, 2020"
2020,13.1,16.1,19.0,15.4,4.7,11.7,9.8,13.5,13.2,053,"11 June, 2020"
1999,0.0,0.2,0.0,0.1,0.3,0.0,0.0,NN,0.1,050,"11 June, 2020"
2000,0.0,0.2,0.0,0.1,0.0,0.0,0.2,NN,0.2,050,"11 June, 2020"
2001,0.0,0.2,0.0,0.1,0.2,0.0,0.1,NN,0.1,050,"11 June, 2020"
2002,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.1,050,"11 June, 2020"
2003,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.1,050,"11 June, 2020"
2004,0.0,0.2,0.0,0.3,0.1,0.0,0.1,0.0,0.1,050,"11 June, 2020"
2005,0.0,0.2,0.0,0.3,0.5,0.0,0.1,0.1,0.2,050,"11 June, 2020"
2006,0.0,0.2,0.0,0.2,0.7,0.0,0.1,0.0,0.2,050,"11 June, 2020"
2007,0.0,0.2,0.0,0.2,1.5,0.0,0.2,0.2,0.3,050,"11 June, 2020"
2008,0.0,0.2,0.5,0.2,1.8,0.0,0.3,0.3,0.3,050,"11 June, 2020"
2009,0.0,0.1,0.0,0.3,1.9,0.0,0.2,0.0,0.3,050,"11 June, 2020"
2010,0.0,0.1,0.0,0.5,1.1,0.0,0.1,0.0,0.2,050,"11 June, 2020"
2011,0.0,0.2,0.0,0.2,1.0,0.0,0.3,0.1,0.2,050,"11 June, 2020"
2012,0.0,0.1,0.0,0.2,1.3,0.0,0.2,0.1,0.2,050,"11 June, 2020"
2013,0.0,0.1,0.4,0.3,1.4,0.0,0.4,0.2,0.3,050,"11 June, 2020"
2014,0.0,0.2,0.4,0.3,1.1,0.0,0.2,0.1,0.3,050,"11 June, 2020"
2015,0.0,0.1,0.0,0.3,1.1,0.0,0.1,0.0,0.2,050,"11 June, 2020"
2016,0.0,0.2,0.8,0.2,1.1,0.0,0.3,0.0,0.3,050,"11 June, 2020"
2017,0.0,0.3,0.0,0.2,0.6,0.0,0.3,0.1,0.3,050,"11 June, 2020"
2018,0.7,0.3,0.0,0.3,0.3,0.0,0.4,0.3,0.3,050,"11 June, 2020"
2019,0.2,0.4,0.4,0.2,0.3,0.0,0.1,0.4,0.3,050,"11 June, 2020"
2020,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,050,"11 June, 2020"
1999,0.3,0.1,0.0,0.0,0.0,0.0,0.0,NN,0.1,051,"11 June, 2020"
2000,0.0,0.1,0.0,0.0,0.0,0.2,0.0,NN,0.1,051,"11 June, 2020"
2001,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,051,"11 June, 2020"
2002,0.3,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,051,"11 June, 2020"
2003,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,051,"11 June, 2020"
2004,0.0,0.1,0.0,0.1,0.0,0.2,0.2,0.2,0.1,051,"11 June, 2020"
2005,0.6,0.1,0.0,0.2,0.0,0.0,0.2,0.1,0.1,051,"11 June, 2020"
2006,0.6,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.1,051,"11 June, 2020"
2007,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,051,"11 June, 2020"
2008,0.0,0.2,1.4,0.2,0.0,0.0,0.3,0.3,0.2,051,"11 June, 2020"
2009,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.2,0.2,051,"11 June, 2020"
2010,0.6,0.2,0.0,0.2,0.0,0.0,0.2,0.1,0.2,051,"11 June, 2020"
2011,0.5,0.3,0.0,0.1,0.0,0.0,0.1,0.2,0.2,051,"11 June, 2020"
2012,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.1,051,"11 June, 2020"
2013,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.1,051,"11 June, 2020"
2014,0.3,0.5,0.0,0.1,0.0,0.0,0.2,0.0,0.2,051,"11 June, 2020"
2015,0.0,0.3,0.0,0.0,0.1,0.2,0.2,0.1,0.2,051,"11 June, 2020"
2016,0.5,0.2,0.4,0.2,0.2,0.0,0.2,0.1,0.2,051,"11 June, 2020"
2017,0.0,0.2,0.0,0.2,0.1,0.2,0.2,0.2,0.2,051,"11 June, 2020"
2018,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.1,0.2,051,"11 June, 2020"
2019,0.0,0.3,1.2,0.1,0.1,0.2,0.2,0.2,0.2,051,"11 June, 2020"
2020,0.0,0.1,0.0,0.2,0.1,0.4,0.0,0.1,0.1,051,"11 June, 2020"
2001,4.4,3.8,47.1,11.0,9.1,0.0,3.7,12.1,6.7,062,"11 June, 2020"
2002,5.9,15.4,26.2,31.3,19.3,1.5,12.3,28.2,18.8,062,"11 June, 2020"
2003,2.4,13.0,74.9,23.7,20.5,1.5,13.2,31.5,17.7,062,"11 June, 2020"
2004,0.3,14.1,19.2,16.1,4.9,0.6,4.2,9.4,10.3,062,"11 June, 2020"
2005,12.7,21.1,29.6,43.2,18.0,3.9,11.9,23.0,22.6,062,"11 June, 2020"
2006,23.9,10.0,19.6,43.7,5.8,9.6,8.3,10.4,16.2,062,"11 June, 2020"
2007,114.1,30.1,85.6,111.3,18.1,84.1,31.0,49.2,50.6,062,"11 June, 2020"
2008,70.0,26.7,91.0,87.6,29.8,77.2,24.7,47.0,43.2,062,"11 June, 2020"
2009,356.3,182.0,875.6,423.1,669.0,260.3,131.0,246.5,272.2,062,"11 June, 2020"
2010,26.3,22.4,208.9,72.9,261.8,21.0,38.2,70.9,61.1,062,"11 June, 2020"
2011,73.4,80.2,258.1,231.9,289.2,71.0,58.0,79.2,121.8,062,"11 June, 2020"
2012,177.1,109.3,187.8,368.5,379.5,213.6,106.1,215.8,196.0,062,"11 June, 2020"
2013,144.0,113.4,198.6,118.4,288.8,58.0,101.3,96.5,122.4,062,"11 June, 2020"
2014,324.6,278.2,333.5,379.2,654.5,131.4,167.3,208.7,288.4,062,"11 June, 2020"
2015,304.7,397.5,276.3,587.3,920.3,279.2,287.1,235.9,422.4,062,"11 June, 2020"
2016,397.9,460.2,285.3,480.8,459.4,203.9,209.6,306.6,375.8,062,"11 June, 2020"
2017,751.9,"1,320.0",595.5,"1,148.9","1,652.6",671.7,762.8,233.9,"1,021.6",062,"11 June, 2020"
2018,113.1,219.2,483.0,313.2,339.6,85.6,182.2,226.1,235.6,062,"11 June, 2020"
2019,967.6,"1,457.7",701.7,"1,358.3","1,559.7",593.9,"1,076.7",895.9,"1,254.0",062,"11 June, 2020"
2020,44.4,88.2,112.0,116.2,86.2,29.5,69.0,44.3,82.4,062,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2019,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,059,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,059,"11 June, 2020"
1991,0.3,0.6,0.0,0.8,1.5,0.0,0.4,1.2,0.7,015,"11 June, 2020"
1992,0.0,1.7,0.6,0.9,1.6,0.2,0.1,1.8,1.1,015,"11 June, 2020"
1993,0.3,1.1,1.2,0.9,1.2,0.2,0.1,1.2,0.8,015,"11 June, 2020"
1994,0.0,1.0,2.9,0.5,1.8,0.2,0.9,1.5,1.0,015,"11 June, 2020"
1995,0.3,1.2,1.1,0.6,0.8,0.4,0.5,1.4,0.9,015,"11 June, 2020"
1996,0.6,1.2,1.1,0.7,2.0,0.4,0.8,2.2,1.1,015,"11 June, 2020"
1997,0.6,0.5,1.1,0.3,2.4,0.4,0.6,2.4,0.8,015,"11 June, 2020"
1998,0.6,0.7,1.6,1.1,5.1,0.8,1.4,1.6,1.4,015,"11 June, 2020"
1999,0.6,0.6,2.0,1.0,4.2,0.4,1.3,2.3,1.3,015,"11 June, 2020"
2000,1.6,0.6,0.5,1.4,5.9,0.8,5.3,1.9,2.5,015,"11 June, 2020"
2001,0.6,1.0,1.5,1.0,2.2,0.6,2.5,2.2,1.6,015,"11 June, 2020"
2002,0.9,0.7,0.5,1.2,4.5,0.0,2.1,2.8,1.6,015,"11 June, 2020"
2003,0.3,0.9,1.5,1.0,4.5,0.4,1.9,3.3,1.7,015,"11 June, 2020"
2004,0.3,1.2,1.0,0.8,3.1,0.2,2.0,2.5,1.6,015,"11 June, 2020"
2005,0.0,1.3,1.5,1.1,3.8,0.6,1.2,3.5,1.6,015,"11 June, 2020"
2006,0.3,1.2,1.4,0.9,4.2,0.6,1.4,4.5,1.7,015,"11 June, 2020"
2007,1.2,1.5,1.4,1.2,1.1,0.6,0.8,3.9,1.5,015,"11 June, 2020"
2008,1.1,1.3,0.5,0.7,1.3,0.2,1.0,3.3,1.3,015,"11 June, 2020"
2009,0.6,1.3,1.3,1.3,2.7,0.2,0.9,2.3,1.4,015,"11 June, 2020"
2010,1.7,1.4,1.3,1.0,1.9,1.2,1.2,2.4,1.4,015,"11 June, 2020"
2011,0.3,1.5,2.2,1.0,2.4,1.4,1.3,3.2,1.6,015,"11 June, 2020"
2012,0.0,1.4,1.3,1.6,2.2,2.3,1.3,3.5,1.7,015,"11 June, 2020"
2013,0.3,1.5,2.5,3.5,3.8,1.2,1.1,3.7,2.2,015,"11 June, 2020"
2014,0.5,0.9,2.9,2.0,2.4,1.6,1.5,4.6,1.8,015,"11 June, 2020"
2015,0.3,1.3,2.9,1.7,1.5,1.4,1.2,2.9,1.5,015,"11 June, 2020"
2016,0.5,1.8,0.0,1.0,1.7,1.7,1.2,2.7,1.5,015,"11 June, 2020"
2017,0.0,1.8,0.4,1.3,2.2,1.5,1.6,1.4,1.6,015,"11 June, 2020"
2018,1.7,2.2,0.0,1.1,2.0,1.7,1.9,1.7,1.8,015,"11 June, 2020"
2019,0.2,1.8,1.6,1.2,2.6,3.4,1.9,1.4,1.7,015,"11 June, 2020"
2020,0.0,1.0,0.8,0.7,1.2,0.8,1.1,1.3,1.0,015,"11 June, 2020"
1991,0.0,0.0,1.2,0.0,0.1,0.0,0.2,0.3,0.1,016,"11 June, 2020"
1992,0.3,0.1,1.8,0.0,0.0,0.0,0.0,0.3,0.1,016,"11 June, 2020"
1993,0.0,0.1,1.2,0.0,0.0,0.0,0.1,0.1,0.1,016,"11 June, 2020"
1994,0.0,0.1,0.6,0.1,0.0,0.0,0.1,0.1,0.1,016,"11 June, 2020"
1995,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.1,016,"11 June, 2020"
1996,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.2,0.0,016,"11 June, 2020"
1997,0.0,0.0,1.1,0.1,0.1,0.0,0.1,0.2,0.1,016,"11 June, 2020"
1998,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.1,0.0,016,"11 June, 2020"
1999,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,016,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,016,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,016,"11 June, 2020"
2002,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,016,"11 June, 2020"
2003,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,016,"11 June, 2020"
