YEAR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,condition,updated
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,058,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,063,"25 July, 2020"
1995,0.2,0.3,0.8,0.6,0.6,0.3,0.2,0.2,0.2,0.2,0.3,0.2,048,"25 July, 2020"
1996,0.4,0.7,1.1,0.7,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,048,"25 July, 2020"
1997,0.4,0.5,0.5,0.5,0.4,0.2,0.2,0.1,0.2,0.3,0.2,0.2,048,"25 July, 2020"
1998,0.4,0.3,0.3,0.4,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,048,"25 July, 2020"
1999,0.3,0.3,0.5,0.6,0.4,0.2,0.2,0.2,0.2,0.1,0.2,0.2,048,"25 July, 2020"
2000,0.3,0.3,0.4,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.3,048,"25 July, 2020"
2001,0.5,0.6,0.8,0.9,1.0,0.5,0.2,0.3,0.2,0.2,0.3,0.3,048,"25 July, 2020"
2002,0.4,0.4,0.7,0.8,0.6,0.5,0.2,0.2,0.2,0.3,0.3,0.2,048,"25 July, 2020"
2003,0.4,0.4,0.6,1.6,1.6,0.6,0.4,0.3,0.2,0.3,0.3,0.2,048,"25 July, 2020"
2004,0.4,0.5,0.7,0.7,0.5,0.4,0.2,0.3,0.4,0.4,0.6,0.4,048,"25 July, 2020"
2005,0.5,0.6,0.7,0.8,0.9,0.5,0.3,0.4,0.4,0.3,0.6,0.5,048,"25 July, 2020"
2006,0.8,1.1,1.7,1.3,1.2,0.7,0.6,0.6,0.6,0.8,0.6,0.4,048,"25 July, 2020"
2007,0.5,0.6,1.0,1.2,0.9,0.6,0.6,0.5,0.5,0.7,0.6,0.5,048,"25 July, 2020"
2008,1.0,1.4,1.5,1.0,0.7,0.6,0.5,0.6,0.6,0.6,0.7,0.7,048,"25 July, 2020"
2009,0.7,1.0,0.9,0.6,0.6,0.4,0.3,0.4,0.4,0.4,0.5,0.4,048,"25 July, 2020"
2010,0.6,0.6,0.8,0.8,0.6,0.4,0.3,0.3,0.3,0.4,0.6,0.9,048,"25 July, 2020"
2011,1.5,1.1,1.2,0.7,0.6,0.5,0.5,0.4,0.4,0.5,0.6,0.5,048,"25 July, 2020"
2012,0.5,0.7,0.7,0.6,0.6,0.4,0.3,0.4,0.5,1.0,0.9,0.9,048,"25 July, 2020"
2013,1.5,2.0,2.7,2.5,2.5,1.7,1.4,1.1,1.0,0.8,0.6,0.5,048,"25 July, 2020"
2014,0.6,0.5,0.3,0.4,0.3,0.2,0.2,0.1,0.1,0.2,0.2,0.1,048,"25 July, 2020"
2015,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.2,0.1,0.2,0.1,0.1,048,"25 July, 2020"
2016,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,048,"25 July, 2020"
2017,0.1,0.2,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.1,048,"25 July, 2020"
2018,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,048,"25 July, 2020"
2019,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,048,"25 July, 2020"
2020,0.1,0.2,0.3,0.4,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,048,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,045,"25 July, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,004,"25 July, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
2020,0.1,0.4,24.0,3.9,1.6,4.5,19.7,0.0,0.0,0.0,0.0,0.0,081,"25 July, 2020"
1991,5.0,5.4,6.1,6.7,6.4,6.1,6.7,6.7,5.9,8.5,8.0,7.6,005,"25 July, 2020"
1992,6.6,6.6,6.0,5.3,5.4,5.6,5.7,5.8,7.6,9.2,8.9,7.8,005,"25 July, 2020"
1993,6.7,5.9,6.0,5.0,5.0,4.7,5.5,5.0,5.9,7.2,7.2,6.7,005,"25 July, 2020"
1994,6.9,6.4,6.5,6.3,6.9,6.7,7.1,7.3,7.1,8.6,9.7,7.2,005,"25 July, 2020"
1995,7.0,7.7,8.0,6.1,7.2,6.5,7.5,8.2,7.5,9.4,9.6,8.6,005,"25 July, 2020"
1996,9.0,8.7,8.2,7.2,8.2,7.0,8.9,7.7,7.2,10.0,9.7,9.1,005,"25 July, 2020"
1997,8.8,8.2,7.4,7.6,7.8,7.7,7.8,6.9,7.5,10.4,10.4,7.9,005,"25 July, 2020"
1998,8.4,7.9,8.2,6.0,6.5,7.3,8.2,10.1,8.2,11.6,10.8,10.1,005,"25 July, 2020"
1999,7.2,8.1,9.2,7.1,8.0,7.6,8.9,9.4,7.7,8.8,9.2,8.3,005,"25 July, 2020"
2000,9.0,8.0,8.6,7.4,9.3,9.0,9.5,9.2,8.0,10.8,10.6,9.3,005,"25 July, 2020"
2001,9.1,8.3,9.0,9.0,10.0,10.3,10.2,11.3,11.3,13.5,12.4,11.9,005,"25 July, 2020"
2002,11.5,9.9,8.0,8.5,9.1,7.1,8.9,8.0,9.2,11.9,11.2,10.6,005,"25 July, 2020"
2003,11.8,11.2,11.2,8.9,9.4,8.6,9.4,8.1,8.0,9.9,9.7,11.2,005,"25 July, 2020"
2004,11.8,9.7,10.7,7.7,7.5,7.5,8.3,10.4,9.6,11.6,11.6,11.0,005,"25 July, 2020"
2005,12.0,10.4,8.6,9.2,9.0,8.0,8.2,9.9,10.0,12.2,13.1,11.8,005,"25 July, 2020"
2006,10.2,8.3,8.7,7.3,9.4,8.0,8.6,10.2,9.7,11.6,10.8,9.8,005,"25 July, 2020"
2007,13.0,10.2,11.3,9.7,9.2,8.8,9.2,8.2,8.1,11.2,12.0,10.6,005,"25 July, 2020"
2008,12.4,10.9,9.2,8.5,7.8,7.7,9.0,7.4,7.3,9.4,9.6,9.7,005,"25 July, 2020"
2009,10.5,8.7,8.9,9.1,9.9,7.7,8.4,8.7,9.1,10.2,10.1,8.9,005,"25 July, 2020"
2010,10.6,9.2,8.6,7.8,7.4,7.3,8.4,9.5,9.1,11.9,12.5,11.8,005,"25 July, 2020"
2011,12.4,10.4,9.5,8.4,9.0,9.3,9.9,9.7,9.8,9.2,9.8,10.0,005,"25 July, 2020"
2012,12.6,11.0,7.6,6.8,7.6,6.7,8.0,8.0,7.8,9.3,8.2,8.0,005,"25 July, 2020"
2013,8.3,6.9,6.9,6.6,7.3,6.4,7.5,7.4,7.5,9.0,9.7,9.9,005,"25 July, 2020"
2014,11.2,9.2,9.6,9.0,10.5,9.7,10.1,9.6,10.1,12.2,11.9,11.6,005,"25 July, 2020"
2015,12.3,10.9,11.0,10.2,10.4,10.2,11.8,10.8,11.0,14.5,13.8,12.3,005,"25 July, 2020"
2016,12.4,13.2,10.4,10.1,10.5,11.2,12.1,12.3,12.1,13.3,14.8,14.9,005,"25 July, 2020"
2017,15.2,12.4,11.9,9.6,14.9,12.7,14.6,13.7,14.0,18.0,18.2,16.3,005,"25 July, 2020"
2018,19.1,15.5,14.9,13.1,14.8,14.0,15.3,14.6,13.1,18.0,18.9,17.8,005,"25 July, 2020"
2019,21.6,17.5,16.4,14.3,15.8,14.0,16.8,16.8,17.3,21.5,20.4,18.8,005,"25 July, 2020"
2020,21.2,18.4,15.3,8.5,11.6,12.4,7.6,0.0,0.0,0.0,0.0,0.0,005,"25 July, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,006,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,078,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2013,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,078,"25 July, 2020"
